participant_id,task_type,item,case_type,attempt_number,query_mode,dtw_distance,smoothness_score,accuracy_score,direction_score,pause_count,avg_speed,speed_cv,duration_ms,stroke_count,total_distance,motor_score,score_version
RS02,letter,o,lowercase,3,attempt_3_proxy,3.5109873449577904,92,,100,0,0.12337680642819349,0.41068602022085415,3066,1,378.27328850884123,95,v1
RS04,letter,l,lowercase,3,attempt_3_proxy,3.799781476253252,97,,100,0,0.43037070854103215,0.6360193669194294,262,1,112.75712563775042,96,v1
RS04,letter,i,lowercase,3,attempt_3_proxy,29.106217852708784,87,,100,0,0.45028147297890614,0.6409239832399692,267,1,120.22515328536794,74,v1
RS04,letter,i,lowercase,3,attempt_3_proxy,44.00835825016747,90,,100,0,0.4681756932990483,0.6058601400061563,233,1,109.08493653867825,63,v1
RS02,letter,B,uppercase,3,attempt_3_proxy,30.41766175995998,89,,96,0,0.3795144821499269,0.5770846149579206,2052,2,778.7637173716499,70,v1
RS03,letter,t,lowercase,3,attempt_3_proxy,1.2066086324823275,85,,96,0,0.15183752763836467,0.47256919128195357,2049,2,311.1150941310092,94,v1
RS03,letter,c,lowercase,3,attempt_3_proxy,2.3607847818762973,87,,100,0,0.06893591878318424,0.33523992165532296,4195,1,289.18617929545786,94,v1
RS03,letter,k,lowercase,3,attempt_3_proxy,2.680078631174966,86,,92,0,0.32883594986623194,0.39752555728019995,1430,3,470.23540830871167,92,v1
RS04,letter,i,lowercase,3,attempt_3_proxy,51.01188100461641,82,,82,0,0.5355512529060932,0.7431673201397345,304,1,162.80758088345232,57,v1
RS03,letter,b,lowercase,3,attempt_3_proxy,1.7570334842883786,89,,97,0,0.16232230921541763,0.5431515709811867,3360,2,545.4029589638033,95,v1
RS03,letter,h,lowercase,3,attempt_3_proxy,31.02887409762178,85,,97,0,0.38973458289387514,1.0154020744117425,1252,3,487.9476977831317,69,v1
RS03,letter,I,uppercase,3,attempt_3_proxy,6.36125961879426,80,,93,0,0.2926832730264742,0.4268119679307716,1480,3,433.1712440791818,88,v1
RS03,letter,C,uppercase,3,attempt_3_proxy,1.6041440381639243,88,,97,1,29.581342068160595,0.3689098387575418,18,2,532.4641572268907,91,v1
RS04,letter,i,lowercase,3,attempt_3_proxy,47.60497251870322,94,,100,0,0.4837645296741649,0.6376591275898776,268,1,129.6488939526762,64,v1
RS04,letter,l,lowercase,3,attempt_3_proxy,2.5550499682626566,83,,87,0,0.6088648438488066,0.7981840137965376,428,1,260.5941531672892,91,v1
RS04,letter,c,lowercase,3,attempt_3_proxy,3.0188717824411158,87,,97,0,0.15619446708248658,0.37974531745947687,1938,1,302.70487720585896,93,v1
RS04,letter,k,lowercase,3,attempt_3_proxy,25.659918668844806,88,,99,0,0.16363357142198548,0.4104280669331382,2978,2,487.3007756946728,74,v1
RS04,letter,I,uppercase,3,attempt_3_proxy,24.583721810769777,73,,82,0,0.6192359871434783,1.2037012502606186,812,3,502.81962156050434,68,v1
RS06,letter,s,lowercase,3,attempt_3_proxy,7.091139337722872,88,,100,0,0.1698488221049026,0.6554952109944204,2128,1,361.4382934392327,90,v1
RS04,letter,T,uppercase,3,attempt_3_proxy,51.727997823893446,76,,82,0,0.9230535141322328,1.527512739601956,478,3,441.2195797552073,51,v1
RS04,letter,A,uppercase,3,attempt_3_proxy,31.33683788131536,88,,99,0,0.6155235840722308,0.8298849291054616,995,2,612.4459661518697,69,v1
RS04,letter,K,uppercase,3,attempt_3_proxy,26.410203004780033,76,,82,0,0.720605609570145,0.8087721780872028,916,3,660.0747383662527,67,v1
RS04,letter,H,uppercase,3,attempt_3_proxy,34.99918584036871,76,,84,0,0.8242455700610573,1.0804904450307118,758,3,624.7781421062814,60,v1
RS06,letter,o,lowercase,3,attempt_3_proxy,44.80011501719004,87,,100,0,0.12392365440081858,0.3286081368960995,3193,1,395.68822850181374,58,v1
RS06,letter,c,lowercase,3,attempt_3_proxy,4.704800606998479,91,,100,0,0.1908887467083068,0.9712978791825516,1557,1,297.2137786248337,94,v1
RS06,letter,I,uppercase,3,attempt_3_proxy,10.546512770054765,90,,91,0,0.4598460632965044,0.46208688991932473,955,3,439.1529904481617,87,v1
RS06,letter,T,uppercase,3,attempt_3_proxy,38.58131127087723,90,,95,0,0.32663531194557566,0.40103413674763655,1219,3,398.1684452616567,63,v1
RS06,letter,O,uppercase,3,attempt_3_proxy,35.98653967459356,87,,95,0,0.0772308525160341,0.4590217579480386,9322,2,719.9460071544698,64,v1
RS06,letter,C,uppercase,3,attempt_3_proxy,2.1062067045769797,88,,100,0,0.10527961765747929,0.6045194793180999,5195,1,546.9276137306049,95,v1
RS06,letter,A,uppercase,3,attempt_3_proxy,15.281595970691983,78,,95,1,0.47646739543788613,1.2132497645342988,1295,3,617.0252770920625,76,v1
RS06,letter,K,uppercase,3,attempt_3_proxy,3.526164321928238,82,,96,0,0.48945555073348307,0.8434696252682259,1362,3,666.638460099004,91,v1
RS06,letter,H,uppercase,3,attempt_3_proxy,37.59288998847696,85,,86,0,8.497169584244748,3.094682671082066,103,4,875.2084671772091,61,v1
RS05,letter,l,lowercase,3,attempt_3_proxy,3.4770072939472874,84,,90,0,0.1564236342321619,0.5986122139198615,1560,1,244.0208694021726,91,v1
RS05,letter,S,uppercase,3,attempt_3_proxy,13.631608438902795,86,,98,2,0.18054788968864674,0.6322997472429644,5189,1,936.8629995943879,77,v1
RS05,letter,k,lowercase,3,attempt_3_proxy,2.8044389365285425,80,,90,0,0.48079083549574025,0.4544228972909053,1140,3,548.1015524651439,90,v1
RS05,letter,b,lowercase,3,attempt_3_proxy,3.942575020579449,87,,100,0,0.3230143278570016,0.552003916678156,1844,2,595.638420568311,93,v1
RS05,letter,O,uppercase,3,attempt_3_proxy,5.926947636176896,87,,98,0,0.2032272999585439,0.9710872390134658,3456,1,702.3535486567278,91,v1
RS05,letter,H,uppercase,3,attempt_3_proxy,8.88547182518065,77,,89,0,0.634746186981741,0.5583564339871483,1070,3,679.1784200704628,84,v1
RS07,letter,i,lowercase,3,attempt_3_proxy,3.7337556854202045,75,,90,0,0.1381157471417334,0.4933834940225733,1760,2,243.0837149694508,88,v1
RS07,letter,t,lowercase,3,attempt_3_proxy,34.7820533241132,85,,92,0,0.18343860249304605,0.3310344598595621,1706,3,312.94625585313656,65,v1
RS07,letter,o,lowercase,3,attempt_3_proxy,5.288344603184367,90,,100,0,0.09891441923678332,0.4105582388836569,4145,1,410.00026773646687,93,v1
RS07,letter,c,lowercase,3,attempt_3_proxy,6.101243250101093,86,,96,0,0.0897537664514934,0.5552773445235968,3580,1,321.3184838963464,90,v1
RS07,letter,h,lowercase,3,attempt_3_proxy,64.48564049644321,83,,95,0,0.22687525546684917,0.6198557089603699,2181,4,494.81493217319803,56,v1
RS07,letter,O,uppercase,3,attempt_3_proxy,3.6218545847789954,90,,99,0,0.14415739730707341,0.9444266021065294,4480,1,645.8251399356889,94,v1
RS03,letter,a,lowercase,3,attempt_3_proxy,8.267395905546028,89,,96,0,0.29535378761886716,0.5052789499129774,1253,1,370.07829588644057,89,v1
RS03,letter,i,lowercase,3,attempt_3_proxy,5.38134424583374,72,,79,0,1.771223146635049,0.7858805921547072,60,2,106.27338879810294,84,v1
RS03,letter,l,lowercase,3,attempt_3_proxy,18.388063729767474,87,,100,0,0.5553766127974712,0.6431327704694966,287,1,159.39308787287425,80,v1
RS03,letter,i,lowercase,3,attempt_3_proxy,38.136246288154226,83,,100,0,0.6686157620432445,0.4601366587064425,326,1,217.9687384260977,62,v1
RS03,letter,i,lowercase,3,attempt_3_proxy,40.95588059211808,83,,100,0,0.5576749526469675,0.5171793193908364,382,1,213.03183191114158,60,v1
RS03,letter,l,lowercase,3,attempt_3_proxy,43.54842740158868,90,,100,0,0.5805808629900294,0.5696368796364214,235,1,136.43650280265692,59,v1
RS02,letter,l,lowercase,3,attempt_3_proxy,1.7430344652444287,86,,95,0,0.05994781177337096,0.3651880175371655,3888,1,233.0770921748663,94,v1
RS02,letter,c,lowercase,3,attempt_3_proxy,1.8722852702121078,90,,100,0,0.09076693624593497,0.32717992071495156,3126,1,283.7374427047927,96,v1
RS02,letter,k,lowercase,3,attempt_3_proxy,13.461618068250415,87,,95,0,0.3048901043876931,0.7397854582284394,1591,3,485.0801560808197,84,v1
RS02,letter,b,lowercase,3,attempt_3_proxy,33.642660922960225,92,,99,0,0.1367796639468587,0.43134375717789103,4345,1,594.3076398491011,68,v1
RS02,letter,I,uppercase,3,attempt_3_proxy,53.60491560049319,81,,90,0,2.002087707559764,1.0235579534635515,302,5,604.6304876830487,54,v1
RS02,letter,L,uppercase,3,attempt_3_proxy,1.9586749816762437,91,,96,0,0.11386555436577615,0.28743878115558436,3078,1,350.478176337859,95,v1
RS02,letter,T,uppercase,3,attempt_3_proxy,18.083880160266602,90,,96,0,0.18136822987912515,1.332106030289031,2491,2,451.7882606289008,81,v1
RS02,letter,O,uppercase,3,attempt_3_proxy,2.6463697707524543,91,,100,0,0.1293594476662755,0.4787407844856913,5333,1,689.8739344042472,95,v1
RS02,letter,A,uppercase,3,attempt_3_proxy,33.802135057293384,90,,98,0,0.7491288741600898,0.7631374688197645,758,2,567.839686613348,68,v1
RS02,letter,K,uppercase,3,attempt_3_proxy,23.2927997100859,88,,93,0,0.349925282425127,0.7526872403481636,1656,2,579.4762676960103,75,v1
RS02,letter,H,uppercase,3,attempt_3_proxy,25.53299110918408,87,,88,0,1.3791220018602945,1.2153442309192664,438,3,604.055436814809,72,v1
RS03,letter,i,lowercase,3,attempt_3_proxy,1.8105081324630516,82,,95,1,0.13052424580865601,0.41956451804650513,980,2,127.9137608924829,89,v1
RS03,letter,l,lowercase,3,attempt_3_proxy,2.013767568466855,83,,95,1,0.04002160144875282,0.4630105004135265,5773,1,231.04470516365,90,v1
RS03,letter,L,uppercase,3,attempt_3_proxy,2.5900372554616693,88,,98,0,0.09886746759755002,0.5193685778073343,3569,1,352.85799185565605,94,v1
RS03,letter,T,uppercase,3,attempt_3_proxy,2.1107466475807355,85,,90,0,0.22542747926979242,0.40962436214351455,1772,2,399.45749326607216,92,v1
RS03,letter,O,uppercase,3,attempt_3_proxy,2.0586713833830417,90,,100,0,0.14237134774233134,0.493533390455068,4648,1,661.7420243063561,95,v1
RS02,letter,l,lowercase,3,attempt_3_proxy,1.9300547698875876,98,,100,0,0.27996441717364573,0.8141848569718269,844,1,236.289968094557,98,v1
RS03,letter,A,uppercase,3,attempt_3_proxy,43.850210137882435,81,,91,0,1.3676537214304352,0.641200086337255,614,5,839.7393849582871,55,v1
RS03,letter,K,uppercase,3,attempt_3_proxy,44.1468423617542,89,,96,0,0.17481317805066435,0.8857221258252238,4716,1,824.418947686933,58,v1
RS03,letter,B,uppercase,3,attempt_3_proxy,37.907792275568816,87,,95,0,0.17266430599477856,0.37068646756042833,5486,2,947.2363826873551,63,v1
RS03,letter,H,uppercase,3,attempt_3_proxy,43.818646761514465,88,,94,0,0.1692538630540023,0.925910093127698,4811,1,814.280335152805,58,v1
RS04,letter,i,lowercase,3,attempt_3_proxy,16.27808577041558,59,,68,0,0.48744065193917624,0.9139640533684178,332,2,161.8302964438065,69,v1
RS04,letter,t,lowercase,3,attempt_3_proxy,17.219110177228647,84,,92,0,0.4390064471232549,0.5765236367307476,835,2,366.5703833479178,79,v1
RS04,letter,i,lowercase,3,attempt_3_proxy,45.74386672414802,90,,100,0,0.5788825096316507,0.6172257484664753,221,1,127.9330346285948,61,v1
RS02,letter,t,lowercase,3,attempt_3_proxy,7.253784424813224,90,,95,0,0.42466123032528746,0.7209822048139546,691,2,293.44091015477363,91,v1
RS02,letter,o,lowercase,3,attempt_3_proxy,9.225429718919953,88,,100,0,0.497156432062418,1.0455245671567908,804,1,399.71377137818405,90,v1
RS02,letter,c,lowercase,3,attempt_3_proxy,6.915720012016429,90,,100,0,0.4032683686375604,0.47973330044552875,787,1,317.37220611776,92,v1
